sha	subject	files	status	classification	code_touch	disposition	evidence
f2dc968bdd443f591a7f46fa4117636e9a1dd8c5	cuda: disable sparse V skip (warp divergence regression)	ggml/src/ggml-cuda/fattn-vec.cuh	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	ggml/src/ggml-cuda/fattn-vec.cuh: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
11a241d0db78a68e0a5b99fe6f36de6683100f6a	Merge pull request #105 from TheTom/fix/disable-sparse-v-cuda		not_patch_equivalent	UNRESOLVED_NONCODE	0	INTENTIONAL_DROP	non-code artifact: non-runtime/docs/ci or transient artifact intentionally not required for runtime parity.
db3595a755a9260cb76dbb3db18a8ca8fc1a9662	fix(kv-cache): per-side env-knob control for upstream attn rotation, default OFF	src/llama-kv-cache.cpp	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	src/llama-kv-cache.cpp: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
817e913ec25c67f7bf45a9cb6b74458fada987b6	fix(kv-cache): unblock per-side ROT_OVERRIDE knobs (default attn_rot_disable=false)	src/llama-kv-cache.cpp	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	src/llama-kv-cache.cpp: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
157f27f71fe131f6b70f6febff32a4935f8661f8	perf: turbo VEC flash attention — +9% decode on CUDA via autoresearch	ggml/src/ggml-cuda/fattn-vec.cuh,src/llama-kv-cache.cpp	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	ggml/src/ggml-cuda/fattn-vec.cuh: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
b6f8e7f7289e1fd9991686582d3d0003106b792f	fix(llama-graph): n_head_v reshape uses Q-head count, not KV-head count (#78)	src/llama-graph.cpp	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	src/llama-graph.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
cde3e1ad438e9996842da3672edc0bad29c2a2d3	Merge pull request #116 from TheTom/fix/issue-78-gqa-reshape		not_patch_equivalent	UNRESOLVED_NONCODE	0	INTENTIONAL_DROP	non-code artifact: non-runtime/docs/ci or transient artifact intentionally not required for runtime parity.
0fa61d724afc16fafce61768529dbdf97767ed40	Merge pull request #115 from TheTom/pr53-auto-asymmetric		not_patch_equivalent	UNRESOLVED_NONCODE	0	INTENTIONAL_DROP	non-code artifact: non-runtime/docs/ci or transient artifact intentionally not required for runtime parity.
e0954d1b93e8c97a917bf63482a5fee519510a5f	Merge pull request #111 from TheTom/fix/enable-attn-rot-by-default	src/llama-kv-cache.cpp	not_patch_equivalent	UNRESOLVED_CODE	1	INTENTIONAL_DROP	src/llama-kv-cache.cpp: exploratory/superseded step intentionally not replayed; current TurboQuant implementation in this file reflects later integrated behavior.
d2d0d6e8290cb73c90faa8da6747ee406c1357f5	fix(nix): remove duplicate spirv-headers function arg (#81)	.devops/nix/package.nix	not_patch_equivalent	UNRESOLVED_NONCODE	0	INTENTIONAL_DROP	.devops/nix/package.nix: non-runtime/docs/ci or transient artifact intentionally not required for runtime parity.
4f331667d9badcc71ab864f1e298591061d82050	Merge pull request #117 from TheTom/fix/issue-81-nix-spirv-dupe		not_patch_equivalent	UNRESOLVED_NONCODE	0	INTENTIONAL_DROP	non-code artifact: non-runtime/docs/ci or transient artifact intentionally not required for runtime parity.
fec0719a386b8c03d2c1b219f1c37582a407a9d7	vulkan: add SET_ROWS support for turbo2_0 and turbo4_0 (#50)	ggml/src/ggml-vulkan/ggml-vulkan.cpp,ggml/src/ggml-vulkan/vulkan-shaders/copy_to_quant.comp,ggml/src/ggml-vulkan/vulkan-shaders/types.glsl,ggml/src/ggml-vulkan/vulkan-shaders/vulkan-shaders-gen.cpp	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	ggml/src/ggml-vulkan/ggml-vulkan.cpp: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
60fc4954787591fea5ad93e224d0a9a4407370c1	Merge pull request #118 from TheTom/fix/issue-50-vulkan-set-rows-turbo24		not_patch_equivalent	UNRESOLVED_NONCODE	0	INTENTIONAL_DROP	non-code artifact: non-runtime/docs/ci or transient artifact intentionally not required for runtime parity.
170bd4b83cbd1fd80d4640d7fcf3c38789a41a9d	server: fix heap-buffer-overflow from negative n_discard (CVE-2026-21869) (#22267)	tools/server/server-task.cpp	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	1	PORTED_DIFFERENTLY	tools/server/server-task.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
69d8e4be47243e83b3d0d71e932bc7aa61c644dc	Merge pull request #122 from TheTom/fix/cve-2026-21869-n-discard-clamp		patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	0	PORTED_DIFFERENTLY	multiple files: commit is represented in tree/history by exact or patch-equivalent integration.
e69af784add62d5d3b3321abc0e3068df41143e7	fix(fattn): add (turbo*, F16) template instantiations	ggml/src/ggml-cuda/CMakeLists.txt,ggml/src/ggml-cuda/fattn-vec.cuh,ggml/src/ggml-cuda/fattn.cu,ggml/src/ggml-cuda/template-instances/fattn-vec-instance-turbo2_0-f16.cu,ggml/src/ggml-cuda/template-instances/fattn-vec-instance-turbo3_0-f16.cu,ggml/src/ggml-cuda/template-instances/fattn-vec-instance-turbo4_0-f16.cu	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	ggml/src/ggml-cuda/CMakeLists.txt: commit is represented in tree/history by exact or patch-equivalent integration.
7e341660d42e1dacf600bcc14573b9c893354493	fix(perplexity): cast n_ctx * nv to size_t in KL logits save (#138)	tools/perplexity/perplexity.cpp	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	1	PORTED_DIFFERENTLY	tools/perplexity/perplexity.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
5aeb2fdbe26cd4c534c6fa15de73cb5749bd0403	fix(hip): add (turbo*, F16) template-instance .cu files to HIP build	ggml/src/ggml-hip/CMakeLists.txt	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	ggml/src/ggml-hip/CMakeLists.txt: commit is represented in tree/history by exact or patch-equivalent integration.
e30bbcfe53a7c2576d0c621b9548d2305c735079	merge: upstream/master @ 4f13cb742 (b9190) into feature/turboquant-kv-cache	.devops/nix/package.nix,common/arg.cpp,common/common.cpp,ggml/include/ggml.h,ggml/src/CMakeLists.txt,ggml/src/ggml-cpu/ggml-cpu.c,ggml/src/ggml-cpu/ops.cpp,ggml/src/ggml-cpu/ops.h,ggml/src/ggml-cuda/common.cuh,ggml/src/ggml-cuda/fattn-mma-f16.cuh,ggml/src/ggml-cuda/fattn-tile.cu,ggml/src/ggml-cuda/fattn-tile.cuh,ggml/src/ggml-cuda/fattn.cu,ggml/src/ggml-cuda/ggml-cuda.cu,ggml/src/ggml-cuda/template-instances/fattn-mma-f16-instance-ncols1_1-ncols2_16.cu,ggml/src/ggml-cuda/template-instances/fattn-mma-f16-instance-ncols1_2-ncols2_16.cu,ggml/src/ggml-cuda/template-instances/fattn-mma-f16-instance-ncols1_4-ncols2_16.cu,ggml/src/ggml-cuda/vendors/hip.h,ggml/src/ggml-metal/ggml-metal-device.cpp,ggml/src/ggml-metal/ggml-metal-device.h,ggml/src/ggml-metal/ggml-metal-device.m,ggml/src/ggml-metal/ggml-metal-impl.h,ggml/src/ggml-metal/ggml-metal-ops.cpp,ggml/src/ggml-metal/ggml-metal.metal,ggml/src/ggml-vulkan/vulkan-shaders/flash_attn.comp,ggml/src/ggml.c,gguf-py/gguf/constants.py,include/llama.h,src/llama-context.cpp,src/llama-graph.cpp,src/llama-kv-cache.cpp,src/llama-memory-hybrid.cpp,src/llama-memory-hybrid.h,src/llama-memory.h,src/llama-model-loader.cpp,src/llama-quant.cpp,tests/test-backend-ops.cpp,tools/llama-bench/llama-bench.cpp,tools/server/server-context.cpp	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	.devops/nix/package.nix: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
7f23abad6f945483c2553ae09c1d3bb18e8aa97f	fix(metal): set ne12/ne13/r2/r3 function constants in mul_mm_tq_rotated pipeline	ggml/src/ggml-metal/ggml-metal-device.cpp	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	ggml/src/ggml-metal/ggml-metal-device.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
bf590c72390d2be4492ee99f634a0b15706f9642	fix(turbo-quant): add forward declaration for turbo_cpu_fwht_inverse	ggml/src/ggml-turbo-quant.c	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	ggml/src/ggml-turbo-quant.c: commit is represented in tree/history by exact or patch-equivalent integration.
2191d702eb87aeaeceb395f6d8379432ecc185cb	fix(ggml-cuda): HIP nodiscard + MUSA cudaMemcpyToSymbol alias	ggml/src/ggml-cuda/fattn-common.cuh,ggml/src/ggml-cuda/vendors/musa.h	not_patch_equivalent	UNRESOLVED_CODE	1	PORTED_DIFFERENTLY	ggml/src/ggml-cuda/fattn-common.cuh: non-equivalent hunk, but TurboQuant behavior is present via rebased/combined implementation in current HEAD for this file path.
4e35153ace7555916c835127e368efec439d89a0	cmake : fix LLAMA_BUILD_UI logic (#23190)	CMakeLists.txt,common/common.h,tools/server/server-http.cpp,tools/ui/CMakeLists.txt	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	1	PORTED_DIFFERENTLY	CMakeLists.txt: commit is represented in tree/history by exact or patch-equivalent integration.
c654c4c2629c6c1ae1fd1fff9295284bb3a13c20	fix(ci): 4 cross-vendor -Werror failures + defensive xxd.cmake	ggml/src/ggml-cuda/fattn-mma-f16.cuh,ggml/src/ggml-cuda/vendors/musa.h,scripts/xxd.cmake,src/llama-kv-cache.cpp	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	1	PORTED_DIFFERENTLY	ggml/src/ggml-cuda/fattn-mma-f16.cuh: commit is represented in tree/history by exact or patch-equivalent integration.
eef2db43922369c7f61803002d5547a30d0481fc	fix(xxd.cmake): handle missing input file (not just empty)	scripts/xxd.cmake	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	1	PORTED_DIFFERENTLY	scripts/xxd.cmake: commit is represented in tree/history by exact or patch-equivalent integration.
2b61ea24ef4fef435866301b7c953434e4fcb866	Merge pull request #146 from TheTom/sync/upstream-b9190-mtp		patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	0	PORTED_DIFFERENTLY	multiple files: commit is represented in tree/history by exact or patch-equivalent integration.
d6f7c032f15e9674170f6741c7dbfac79417811c	docs: replace upstream README with fork-specific summary	README.md	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	0	PORTED_DIFFERENTLY	README.md: commit is represented in tree/history by exact or patch-equivalent integration.
2c5146f8beb80a8e43735f58df6e22f7163555e7	docs: keep upstream README, prepend fork-specific summary	README.md	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	0	PORTED_DIFFERENTLY	README.md: commit is represented in tree/history by exact or patch-equivalent integration.
2a7599ee2b061344afadf4665f928d44121d54f7	docs: tighten README — add turbo2, missing features, paper links	README.md	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	0	PORTED_DIFFERENTLY	README.md: commit is represented in tree/history by exact or patch-equivalent integration.
99efa2f4b96dfd704fd2bdb06892b8d528d7d2f9	docs: restructure README — professional layout, deployments, paper links	README.md	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	0	PORTED_DIFFERENTLY	README.md: commit is represented in tree/history by exact or patch-equivalent integration.
c82ad603e1a2bd2d657d0379aa544596446713f5	docs(readme): add Chronara to deployments + AtomicChat link	README.md	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	0	PORTED_DIFFERENTLY	README.md: commit is represented in tree/history by exact or patch-equivalent integration.
1e4c0cc98a23df10c79b6cb8250227094c1bb255	docs(readme): reorder KV configs as a ladder + 'start light' guidance	README.md	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	0	PORTED_DIFFERENTLY	README.md: commit is represented in tree/history by exact or patch-equivalent integration.
4a16c07790aa9b93b1986ce7147037d0f8141933	docs(readme): fix turbo ladder ordering + cite K-compression paper	README.md	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	0	PORTED_DIFFERENTLY	README.md: commit is represented in tree/history by exact or patch-equivalent integration.
2cbfdc62a1a047b01377948dfdede8cb6a744866	docs(readme): credit Google's original TurboQuant + explain the '+'	README.md	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	0	PORTED_DIFFERENTLY	README.md: commit is represented in tree/history by exact or patch-equivalent integration.
a09bafedd84301e70f504dd5e9158a9c3d03084d	vulkan: restore turbo_wht op + turbo3/4 FA dispatch (regression from b9190 upstream sync)	ggml/src/ggml-vulkan/ggml-vulkan.cpp,ggml/src/ggml-vulkan/vulkan-shaders/flash_attn.comp,ggml/src/ggml-vulkan/vulkan-shaders/flash_attn_base.glsl,ggml/src/ggml-vulkan/vulkan-shaders/flash_attn_cm1.comp,ggml/src/ggml-vulkan/vulkan-shaders/flash_attn_dequant.glsl,ggml/src/ggml-vulkan/vulkan-shaders/vulkan-shaders-gen.cpp	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	1	PORTED_DIFFERENTLY	ggml/src/ggml-vulkan/ggml-vulkan.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
112da02d15f35c041cdecfc6bb29b2d362003061	Merge pull request #160 from TheTom/tturney/vulkan-rdna4-repro		patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	0	PORTED_DIFFERENTLY	multiple files: commit is represented in tree/history by exact or patch-equivalent integration.
253b00a11d1e801d1f058452e4734923b8afd778	vocab: add minicpm5 pre-tokenizer (#161)	src/llama-vocab.cpp,src/llama-vocab.h	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	1	PORTED_DIFFERENTLY	src/llama-vocab.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
02f9af61280d5d731a2d69152400d424f273557d	fix(cuda): MTP + sm_89 compatibility fixes for GCC 12 host compiler (#150)	ggml/src/ggml-cuda/CMakeLists.txt,ggml/src/ggml-cuda/common.cuh	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	ggml/src/ggml-cuda/CMakeLists.txt: commit is represented in tree/history by exact or patch-equivalent integration.
8cc38c2a6d56eafddc81684086622b832980476f	CUDA driver bug fixes for RTX 50xx (sm_100/sm_120) with NVIDIA driver 570+ (#154)	ggml/src/ggml-cuda/ggml-cuda.cu	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	ggml/src/ggml-cuda/ggml-cuda.cu: commit is represented in tree/history by exact or patch-equivalent integration.
9682c9b385ec1efb42783c861913de2b95a18f55	spec: avoid all-token outputs during MTP prefill (#149)	common/speculative.cpp,src/llama-context.cpp,src/llama-context.h,src/llama-graph.cpp,src/models/qwen35.cpp,src/models/qwen35moe.cpp,tools/server/server-context.cpp	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	1	PORTED_DIFFERENTLY	common/speculative.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
8e12d35d0e4ef8141cba169165db903a02b77e83	server: tighten cache_key slot reuse (#157)	common/arg.cpp,common/common.h,tools/server/README.md,tools/server/server-context.cpp,tools/server/server-task.h	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	1	PORTED_DIFFERENTLY	common/arg.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
a62320c2c1366b7b78c6692598f68c7390db7488	mtmd: port gemma4uv/gemma4ua support — fixes Gemma 4 12B vision (#163) (#168)	conversion/__init__.py,conversion/gemma.py,ggml/src/ggml-metal/ggml-metal-device.m,gguf-py/gguf/constants.py,gguf-py/gguf/gguf_writer.py,gguf-py/gguf/tensor_mapping.py,src/llama-arch.cpp,src/llama-arch.h,src/llama-vocab.cpp,src/llama-vocab.h,src/models/gemma4.cpp,tools/mtmd/CMakeLists.txt,tools/mtmd/clip-impl.h,tools/mtmd/clip-model.h,tools/mtmd/clip.cpp,tools/mtmd/models/gemma4ua.cpp,tools/mtmd/models/gemma4uv.cpp,tools/mtmd/models/models.h,tools/mtmd/mtmd-audio.cpp,tools/mtmd/mtmd-audio.h,tools/mtmd/mtmd.cpp	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	1	PORTED_DIFFERENTLY	conversion/__init__.py: commit is represented in tree/history by exact or patch-equivalent integration.
c9aa86a7c33d01e31f83e5950aaa09b463a96790	fix: add host-staged cross-GPU copy fallback for non-NVLink multi-GPU (#164)	ggml/src/ggml-cuda/common.cuh,ggml/src/ggml-cuda/ggml-cuda.cu	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	1	PORTED_DIFFERENTLY	ggml/src/ggml-cuda/common.cuh: commit is represented in tree/history by exact or patch-equivalent integration.
7d9715f1f071fa07c7b2ad3dbfd320b314139e65	server: fix router child process lifecycle deadlock (dining philosophers) (#165)	scripts/sync_vendor.py,tools/server/server-models.cpp,tools/server/server-models.h,tools/server/server.cpp,vendor/sheredom/subprocess.h	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	1	PORTED_DIFFERENTLY	scripts/sync_vendor.py: commit is represented in tree/history by exact or patch-equivalent integration.
47106bd3ae2c65259a4502aa876ebd7c295724f7	fork: drop pre-norm Qwen MTP (#149) ahead of upstream MTP lineage	common/speculative.cpp,src/llama-context.cpp,src/llama-context.h,src/llama-graph.cpp,src/models/qwen35.cpp,src/models/qwen35moe.cpp,tools/server/server-context.cpp	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	1	PORTED_DIFFERENTLY	common/speculative.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
19c7616dd6911a703f5bf6528e0eb025a7fb2ce8	llama: avoid copying logits during prompt decode in MTP (#23198)	common/speculative.cpp,common/speculative.h,src/llama-context.cpp,src/llama-context.h,src/llama-cparams.h,src/llama-ext.h,src/llama-graph.cpp,src/models/qwen35.cpp,src/models/qwen35moe.cpp,tools/server/server-context.cpp	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	1	PORTED_DIFFERENTLY	common/speculative.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
672261e7214951ff6a9cd6574d6f57e101784a6b	llama : MTP clean-up (#23269)	common/arg.cpp,common/common.cpp,common/common.h,common/ngram-map.cpp,common/speculative.cpp,docs/speculative.md,src/llama-graph.h,src/llama-memory-hybrid-iswa.cpp,src/llama-memory-hybrid.cpp,src/llama-memory-recurrent.cpp,src/llama-memory-recurrent.h,src/models/delta-net-base.cpp,src/models/models.h,tools/cli/README.md,tools/server/README.md	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	1	PORTED_DIFFERENTLY	common/arg.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
41aef76b0d48e0ae6dbe15cb202b4fd1993edc47	model : clarify MTP layer comment in qwen35.cpp [no ci] (#23338)	src/models/qwen35.cpp	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	1	PORTED_DIFFERENTLY	src/models/qwen35.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
1c9f2dfaf3ae42c61b18748d25c98650d5a1e8dd	common/speculative : fix nullptr crash in get_devices_str (#23386)	common/speculative.cpp	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	common/speculative.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
697d19c3328a2bdbca8bdd82ba650e118e10a3a1	Move to backend sampling for MTP draft path (#23287)	common/arg.cpp,common/common.h,common/speculative.cpp,src/llama-context.cpp	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	1	PORTED_DIFFERENTLY	common/arg.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
57cffb2ae52ce688a5703f2f5e4e72a2a567c312	llama-graph: fix null-buffer crash in llm_graph_input_attn_kv_iswa for SWA-only models (#23131)	src/llama-graph.cpp	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	1	PORTED_DIFFERENTLY	src/llama-graph.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
676b3edcb92a790c762d6bd24e9826dc200964fb	mtp: use inp_out_ids for skipping logit computation (#23433)	src/models/qwen35.cpp,src/models/qwen35moe.cpp	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	1	PORTED_DIFFERENTLY	src/models/qwen35.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
46cc11a79d6c58723928fed63a48d56d5000d82b	model : add NVFP4 MTP scale tensors (#23563)	src/llama-model.cpp,src/llama-model.h,src/models/qwen35.cpp,src/models/qwen35moe.cpp	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	src/llama-model.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
ab11a715a072dbc78923bf83d3349811f8420978	llama: add llm_graph_input_mtp (#23643)	src/llama-graph.cpp,src/llama-graph.h,src/models/qwen35.cpp,src/models/qwen35moe.cpp	present_exact_or_equivalent_in_tree	PORTED_EXACT_TREE	1	PORTED_DIFFERENTLY	src/llama-graph.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
337e04cee72e1813d554a1d47c3724dc6fc1202e	speculative : fix n_outputs_max and remove draft-simple auto-enable (#23988)	common/arg.cpp,common/speculative.cpp,common/speculative.h,src/llama-context.cpp,tools/server/server-context.cpp	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	1	PORTED_DIFFERENTLY	common/arg.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
75606176f735c1cc4e127fb82ce441e82b26f03d	tests : add support for qwen3 SSM archs (#24031)	src/llama-arch.cpp,src/llama-arch.h,src/llama-hparams.cpp,src/llama-hparams.h,src/llama-memory-hybrid-iswa.cpp,src/llama-memory-hybrid.cpp,src/llama-model-loader.cpp,src/llama-model-saver.cpp,src/llama-model.cpp,src/models/falcon-h1.cpp,src/models/gemma4.cpp,src/models/granite-hybrid.cpp,src/models/jamba.cpp,src/models/kimi-linear.cpp,src/models/lfm2.cpp,src/models/lfm2moe.cpp,src/models/llama4.cpp,src/models/mimo2.cpp,src/models/nemotron-h.cpp,src/models/plamo2.cpp,src/models/qwen35.cpp,src/models/qwen35moe.cpp,src/models/qwen3next.cpp,src/models/step35.cpp	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	1	PORTED_DIFFERENTLY	src/llama-arch.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
0c809f0c1f3d5e3f4f12b2c5aa5cba2a2e89801a	qwen35: use post-norm hidden state for MTP (#24025)	common/speculative.cpp,common/speculative.h,src/llama-context.cpp,src/llama-context.h,src/llama-cparams.h,src/llama-ext.h,src/llama-graph.cpp,src/llama-graph.h,src/models/qwen35.cpp,src/models/qwen35moe.cpp,src/models/step35.cpp,tools/server/server-context.cpp	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	1	PORTED_DIFFERENTLY	common/speculative.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
d55c844ffb8b625b16d750aaf7c93551bdbdee7f	hparams : refactor `hparams.n_layer` (#24060)	src/llama-adapter.cpp,src/llama-context.cpp,src/llama-graph.cpp,src/llama-hparams.cpp,src/llama-hparams.h,src/llama-kv-cache.cpp,src/llama-memory-recurrent.cpp,src/llama-model-loader.cpp,src/llama-model-saver.cpp,src/llama-model.cpp,src/llama-model.h,src/llama-quant.cpp,src/models/afmoe.cpp,src/models/apertus.cpp,src/models/arcee.cpp,src/models/arctic.cpp,src/models/arwkv7.cpp,src/models/baichuan.cpp,src/models/bailingmoe.cpp,src/models/bailingmoe2.cpp,src/models/bert.cpp,src/models/bitnet.cpp,src/models/bloom.cpp,src/models/chameleon.cpp,src/models/chatglm.cpp,src/models/codeshell.cpp,src/models/cogvlm.cpp,src/models/cohere2.cpp,src/models/command-r.cpp,src/models/dbrx.cpp,src/models/deci.cpp,src/models/deepseek2.cpp,src/models/deepseek2ocr.cpp,src/models/dots1.cpp,src/models/dream.cpp,src/models/ernie4-5.cpp,src/models/eurobert.cpp,src/models/exaone-moe.cpp,src/models/exaone.cpp,src/models/exaone4.cpp,src/models/falcon-h1.cpp,src/models/falcon.cpp,src/models/gemma-embedding.cpp,src/models/gemma.cpp,src/models/gemma2.cpp,src/models/gemma3.cpp,src/models/gemma3n.cpp,src/models/gemma4.cpp,src/models/glm-dsa.cpp,src/models/glm4-moe.cpp,src/models/glm4.cpp,src/models/gpt2.cpp,src/models/gptneox.cpp,src/models/granite-hybrid.cpp,src/models/granite-moe.cpp,src/models/granite.cpp,src/models/grok.cpp,src/models/grovemoe.cpp,src/models/hunyuan-moe.cpp,src/models/internlm2.cpp,src/models/jais.cpp,src/models/jais2.cpp,src/models/jamba.cpp,src/models/jina-bert-v2.cpp,src/models/jina-bert-v3.cpp,src/models/kimi-linear.cpp,src/models/lfm2.cpp,src/models/lfm2moe.cpp,src/models/llada-moe.cpp,src/models/llada.cpp,src/models/llama.cpp,src/models/llama4.cpp,src/models/maincoder.cpp,src/models/mamba.cpp,src/models/mamba2.cpp,src/models/mimo2.cpp,src/models/minicpm.cpp,src/models/minicpm3.cpp,src/models/minimax-m2.cpp,src/models/mistral3.cpp,src/models/modern-bert.cpp,src/models/mpt.cpp,src/models/nemotron-h.cpp,src/models/nemotron.cpp,src/models/neo-bert.cpp,src/models/nomic-bert-moe.cpp,src/models/nomic-bert.cpp,src/models/olmo.cpp,src/models/olmo2.cpp,src/models/olmoe.cpp,src/models/openai-moe.cpp,src/models/openelm.cpp,src/models/orion.cpp,src/models/pangu-embed.cpp,src/models/phi2.cpp,src/models/phi3.cpp,src/models/phimoe.cpp,src/models/plamo.cpp,src/models/plamo2.cpp,src/models/plamo3.cpp,src/models/plm.cpp,src/models/qwen.cpp,src/models/qwen2.cpp,src/models/qwen2moe.cpp,src/models/qwen3.cpp,src/models/qwen35.cpp,src/models/qwen35moe.cpp,src/models/qwen3moe.cpp,src/models/qwen3next.cpp,src/models/qwen3vl.cpp,src/models/qwen3vlmoe.cpp,src/models/refact.cpp,src/models/rnd1.cpp,src/models/rwkv6.cpp,src/models/rwkv6qwen2.cpp,src/models/rwkv7.cpp,src/models/seed-oss.cpp,src/models/smallthinker.cpp,src/models/smollm3.cpp,src/models/stablelm.cpp,src/models/starcoder.cpp,src/models/starcoder2.cpp,src/models/step35.cpp,src/models/t5.cpp,src/models/xverse.cpp	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	1	PORTED_DIFFERENTLY	src/llama-adapter.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
6d9a4a89345a248255eaf5d4e561a7f0b73bac0c	spec : fix vocab compatibility check (#24256)	common/speculative.cpp	patch_equivalent_in_history	PORTED_PATCH_EQ_HISTORY	1	PORTED_DIFFERENTLY	common/speculative.cpp: commit is represented in tree/history by exact or patch-equivalent integration.
